,Year,CountryCode,CountryName,TotalRainfall,StationCount,AverageRainfall
15973,2000,MG,Mongolia,4067.399999999999,40,101.68499999999997
15974,1970,KG,Kyrgyzstan,14149.699999999999,31,456.4419354838709
15975,1918,AS,Australia,2920031.2,5456,535.1963343108505
15976,1919,CY,Cyprus,2784.000000000001,5,556.8000000000002
15977,1949,GL,Greenland [Denmark],4234.499999999998,7,604.9285714285712
15978,1931,HU,Hungary,3063.1,5,612.62
15979,2024,UK,United Kingdom,44602.30000000001,95,469.4978947368422
15980,2022,FR,France,43260.0,74,584.5945945945946
15981,2022,LG,Latvia,2661.2,20,133.06
15982,2022,NO,Norway,306340.8,248,1235.2451612903226
15983,2022,TH,Thailand,94649.69999999998,45,2103.3266666666664
15984,2022,WA,Namibia,1435.2000000000003,9,159.4666666666667
15985,2021,CI,Chile,6736.7999999999965,18,374.2666666666665
15986,2021,PK,Pakistan,20432.899999999998,26,785.8807692307691
15987,2021,BF,"Bahamas, The",13022.300000000001,30,434.0766666666667
15988,2002,EN,Estonia,16757.800000000007,34,492.87647058823546
15989,2002,FJ,Fiji,57966.79999999999,24,2415.283333333333
15990,2020,SW,Sweden,408893.1999999999,596,686.0624161073823
15991,2020,KG,Kyrgyzstan,5846.500000000008,6,974.416666666668
15992,1992,GB,Gabon,12710.000000000002,13,977.6923076923078
15993,1992,PE,Peru,7999.900000000001,25,319.99600000000004
15994,1992,VM,Vietnam,2859.0999999999995,14,204.22142857142853
15995,1997,AR,Argentina,63717.1,86,740.896511627907
15996,1997,KZ,Kazakhstan,6916.8,70,98.81142857142858
15997,1994,SW,Sweden,491125.10000000003,795,617.7674213836478
15998,1994,UY,Uruguay,150639.59999999998,147,1024.7591836734691
15999,1983,GQ,Guam [United States],13470.499999999993,9,1496.7222222222215
16000,1983,KZ,Kazakhstan,90794.9,325,279.36892307692307
16001,1983,NO,Norway,502195.39999999997,334,1503.5790419161676
16002,1976,AU,Austria,9941.099999999999,10,994.1099999999999
16003,1974,JA,Japan,269254.0,161,1672.3850931677018
16004,1974,UZ,Uzbekistan,16537.600000000002,74,223.4810810810811
16005,1967,SW,Sweden,644907.9999999999,917,703.2802617230097
16006,1966,ER,Eritrea,285.19999999999993,2,142.59999999999997
16007,1966,MG,Mongolia,1593.0,8,199.125
16008,1966,UK,United Kingdom,95949.29999999992,97,989.1680412371126
16009,1940,AJ,Azerbaijan,14577.7,30,485.92333333333335
16010,1939,CA,Canada,660715.2,857,770.9628938156359
16011,1939,NL,Netherlands,29457.80000000001,35,841.6514285714288
16012,1923,SW,Sweden,41015.0,70,585.9285714285714
16013,1955,AJ,Azerbaijan,23366.400000000005,50,467.3280000000001
16014,1955,SG,Senegal,2274.1000000000004,3,758.0333333333334
16015,1952,UP,Ukraine,46417.600000000006,85,546.0894117647059
16016,1901,SF,South Africa,102809.19999999998,194,529.9443298969071
16017,1900,CA,Canada,193463.09999999998,255,758.6788235294117
16018,1900,SW,Sweden,30791.500000000004,55,559.8454545454546
16019,1899,RS,Russia,33581.3,74,453.8013513513514
16020,1898,CA,Canada,180872.1,248,729.3229838709677
16021,1948,LY,Libya,1556.0,4,389.0
16022,1948,RS,Russia,321987.5000000001,749,429.88985313751687
16023,1896,AS,Australia,1290909.7999999998,2572,501.90894245723166
16024,1889,RS,Russia,21052.8,48,438.59999999999997
16025,1943,PK,Pakistan,5161.1,9,573.4555555555556
16026,1882,SF,South Africa,28978.200000000008,79,366.8126582278482
16027,1877,SW,Sweden,14900.199999999999,26,573.0846153846153
16028,2003,SP,Spain,58574.10000000001,97,603.856701030928
16029,2003,TX,Turkmenistan,2454.7,18,136.3722222222222
16030,2005,MG,Mongolia,4108.7,40,102.7175
16031,2005,SF,South Africa,17964.100000000002,50,359.28200000000004
16032,2013,GB,Gabon,7673.999999999998,6,1278.9999999999998
16033,1999,IR,Iran,1659.1000000000001,31,53.51935483870968
16034,1999,KU,Kuwait,0.0,1,0.0
16035,1990,MU,Oman,1646.8000000000002,10,164.68
16036,1990,PS,Palau,7783.600000000004,3,2594.5333333333347
16037,1988,IS,Israel,2828.9000000000005,7,404.1285714285715
16038,1988,SG,Senegal,7525.5,12,627.125
16039,1961,KN,"Korea, North",4223.500000000001,7,603.357142857143
16040,1957,AL,Albania,3128.6000000000004,2,1564.3000000000002
16041,1935,SZ,Switzerland,11101.1,7,1585.8714285714286
16042,1908,RQ,Puerto Rico [United States],19832.099999999988,13,1525.546153846153
16043,1925,SP,Spain,7193.100000000002,14,513.7928571428573
16044,2012,GL,Greenland [Denmark],14953.90000000001,14,1068.135714285715
16045,2012,SZ,Switzerland,11760.600000000002,9,1306.7333333333336
16046,2018,MZ,Mozambique,10789.6,17,634.6823529411765
16047,2018,BO,Belarus,7106.200000000001,29,245.04137931034487
16048,1991,CI,Chile,9972.899999999998,15,664.8599999999999
16049,2000,PO,Portugal,20129.4,21,958.5428571428572
16050,1998,VQ,Virgin Islands [United States],13090.599999999993,14,935.0428571428566
16051,1970,BK,Bosnia and Herzegovina,1775.9000000000008,2,887.9500000000004
16052,1970,GR,Greece,3916.9,9,435.2111111111111
16053,1953,UZ,Uzbekistan,10797.900000000001,31,348.3193548387097
16054,1949,EI,Ireland,6045.199999999999,6,1007.5333333333332
16055,2002,CG,Congo (Kinshasa),362.7,1,362.7
16056,2020,AY,Antarctica,6306.000000000002,19,331.8947368421054
16057,2020,AE,United Arab Emirates,440.3,4,110.075
16058,2004,BO,Belarus,34325.5,49,700.5204081632653
16059,2004,MO,Morocco,3054.0,11,277.6363636363636
16060,1994,TU,Turkey,21456.1,29,739.8655172413793
16061,1985,FJ,Fiji,58291.19999999998,25,2331.6479999999992
16062,2023,KS,"Korea, South",7431.8,11,675.6181818181818
16063,2017,BO,Belarus,8175.700000000003,29,281.9206896551725
16064,1975,ER,Eritrea,730.6999999999999,2,365.34999999999997
16065,1974,CI,Chile,30850.29999999998,19,1623.699999999999
16066,1974,UG,Uganda,9274.8,8,1159.35
16067,2001,EN,Estonia,23143.999999999996,35,661.2571428571428
16068,1905,TS,Tunisia,1020.8999999999999,4,255.22499999999997
16069,2002,GG,Georgia,2337.600000000001,5,467.52000000000015
16070,1985,UZ,Uzbekistan,19853.800000000003,76,261.23421052631585
16071,2001,ML,Mali,3533.3,16,220.83125
16072,1989,MU,Oman,549.3,10,54.92999999999999
16073,1995,VQ,Virgin Islands [United States],13186.399999999996,18,732.5777777777776
16074,1966,BU,Bulgaria,1053.3000000000002,3,351.1000000000001
16075,1984,TO,Togo,3273.7999999999997,6,545.6333333333333
16076,1971,JN,Jan Mayen [Norway],760.7000000000003,1,760.7000000000003
16077,1900,BO,Belarus,2479.0,5,495.8
16078,1898,IT,Italy,47838.4,42,1139.009523809524
16079,1948,SP,Spain,25190.700000000004,47,535.972340425532
16080,1913,MX,Mexico,2551.0999999999995,9,283.4555555555555
16081,1951,GL,Greenland [Denmark],3029.599999999999,8,378.6999999999999
16082,1944,AJ,Azerbaijan,12739.499999999998,30,424.6499999999999
16083,1944,EZ,Czech Republic,588.3000000000006,1,588.3000000000006
16084,1944,RO,Romania,5572.400000000001,7,796.0571428571429
16085,1944,TH,Thailand,5150.9,4,1287.725
16086,1880,SW,Sweden,17527.3,43,407.6116279069767
16087,1934,UK,United Kingdom,16721.6,21,796.2666666666667
16088,1911,TS,Tunisia,1819.0,5,363.8
16089,1858,SW,Sweden,630.8,10,63.08
16090,2007,MY,Malaysia,42216.4,14,3015.457142857143
16091,2013,BO,Belarus,11232.100000000008,31,362.3258064516132
16092,2013,CV,Cape Verde,286.9,3,95.63333333333333
16093,2014,GB,Gabon,11245.8,5,2249.16
16094,1999,BM,Burma,0.0,5,0.0
16095,1988,CM,Cameroon,2754.800000000001,4,688.7000000000003
16096,1996,CO,Colombia,23822.099999999995,23,1035.7434782608693
16097,1965,CT,Central African Republic,19770.100000000002,14,1412.15
16098,1965,MZ,Mozambique,8743.0,8,1092.875
16099,1958,UK,United Kingdom,28799.399999999987,40,719.9849999999997
16100,1908,AG,Algeria,7671.300000000001,13,590.1000000000001
16101,1930,WZ,Swaziland,3987.9,6,664.65
16102,1928,RQ,Puerto Rico [United States],22305.799999999992,13,1715.8307692307685
16103,1947,CI,Chile,259.7,1,259.7
16104,2004,MA,Madagascar,22726.49999999999,22,1033.0227272727268
16105,2012,IV,Cote D'Ivoire,8835.9,10,883.5899999999999
16106,2006,NG,Niger,2960.6,13,227.73846153846154
16107,1991,VM,Vietnam,2199.5,11,199.95454545454547
16108,1987,BK,Bosnia and Herzegovina,964.3000000000001,1,964.3000000000001
16109,1998,CW,Cook Islands [New Zealand],653.4000000000002,1,653.4000000000002
16110,2002,MJ,Montenegro,1939.0000000000002,4,484.75000000000006
16111,2020,DR,Dominican Republic,3206.5999999999995,4,801.6499999999999
16112,2020,FP,French Polynesia,9379.899999999987,6,1563.3166666666646
16113,1997,NZ,New Zealand,8757.500000000002,14,625.5357142857144
16114,1994,MK,Macedonia,556.9999999999999,3,185.66666666666663
16115,1985,CE,Sri Lanka,2493.7,5,498.73999999999995
16116,1949,TH,Thailand,5993.4000000000015,4,1498.3500000000004
16117,1974,IT,Italy,17952.4,39,460.31794871794875
16118,1960,SZ,Switzerland,12962.699999999997,8,1620.3374999999996
16119,1968,LH,Lithuania,11543.900000000001,19,607.5736842105264
16120,1940,GG,Georgia,32563.399999999998,27,1206.0518518518518
16121,1955,LY,Libya,2123.3999999999996,11,193.0363636363636
16122,1948,AG,Algeria,572.1999999999999,3,190.73333333333332
16123,1871,NL,Netherlands,3467.600000000001,6,577.9333333333335
16124,2003,JM,Jamaica,2242.3999999999987,2,1121.1999999999994
16125,2003,LO,Slovakia,3011.500000000001,6,501.9166666666668
16126,2014,SI,Slovenia,36645.49999999999,20,1832.2749999999996
16127,1988,UV,Burkina Faso,6648.599999999999,9,738.7333333333332
16128,1981,PP,Papua New Guinea,7613.0,3,2537.6666666666665
16129,1981,EU,Europa Island [France],610.8999999999999,1,610.8999999999999
16130,1904,FR,France,6037.5,9,670.8333333333334
16131,1909,HR,Croatia,4357.8,4,1089.45
16132,1930,HU,Hungary,3084.0999999999995,5,616.8199999999999
16133,2011,RI,Serbia,1295.5,3,431.8333333333333
16134,2012,CI,Chile,8211.899999999996,18,456.21666666666647
16135,2009,MP,Mauritius,7801.299999999994,5,1560.2599999999989
16136,1978,CT,Central African Republic,19728.199999999997,15,1315.2133333333331
16137,1953,GL,Greenland [Denmark],2655.899999999999,6,442.64999999999986
16138,1949,RQ,Puerto Rico [United States],46389.89999999998,30,1546.3299999999992
16139,1989,GH,Ghana,682.0999999999999,7,97.44285714285714
16140,1980,LG,Latvia,23511.3,31,758.4290322580645
16141,1979,MG,Mongolia,1504.0,9,167.11111111111111
16142,1980,ZA,Zambia,17958.899999999998,18,997.7166666666666
16143,1994,JO,Jordan,741.2,5,148.24
16144,1975,SG,Senegal,1282.6,12,106.88333333333333
16145,1915,UZ,Uzbekistan,272.89999999999986,2,136.44999999999993
16146,1946,RI,Serbia,1019.6000000000004,2,509.8000000000002
16147,1939,SI,Slovenia,1481.7,1,1481.7
16148,1924,DA,Denmark,4507.200000000002,7,643.8857142857145
16149,1955,NG,Niger,3971.2000000000007,10,397.12000000000006
16150,1948,MD,Moldova,2177.1000000000004,5,435.4200000000001
16151,1883,GL,Greenland [Denmark],249.70000000000002,1,249.70000000000002
16152,1887,IT,Italy,6604.9000000000015,7,943.557142857143
16153,1988,TO,Togo,5868.4000000000015,8,733.5500000000002
16154,1959,MZ,Mozambique,7211.800000000001,7,1030.257142857143
16155,1954,MR,Mauritania,2000.6000000000001,11,181.87272727272727
16156,1904,MI,Malawi,333.4,2,166.7
16157,1909,EN,Estonia,4165.1,8,520.6375
16158,1926,MO,Morocco,667.4000000000001,2,333.70000000000005
16159,1993,BD,Bermuda [United Kingdom],1532.0999999999979,1,1532.0999999999979
16160,2018,GG,Georgia,4099.199999999999,5,819.8399999999998
16161,1980,SG,Senegal,5450.099999999999,13,419.2384615384615
16162,1980,AY,Antarctica,1198.5000000000005,13,92.19230769230772
16163,1987,MT,Malta,149.0,1,149.0
16164,1993,JO,Jordan,180.1,5,36.019999999999996
16165,1962,SG,Senegal,1764.7999999999997,4,441.19999999999993
16166,1962,SI,Slovenia,15005.8,9,1667.3111111111111
16167,1952,PS,Palau,4123.300000000007,1,4123.300000000007
16168,1950,TX,Turkmenistan,3149.4999999999995,28,112.48214285714285
16169,1950,TS,Tunisia,2514.2000000000007,5,502.84000000000015
16170,1898,KZ,Kazakhstan,1178.2,7,168.31428571428572
16171,1956,FG,French Guiana [France],4935.0,1,4935.0
16172,1916,IT,Italy,6818.799999999999,7,974.1142857142856
16173,1915,KZ,Kazakhstan,3735.5,15,249.03333333333333
16174,1951,FM,Federated States of Micronesia,11689.399999999994,7,1669.914285714285
16175,1933,LY,Libya,2471.1000000000004,8,308.88750000000005
16176,1896,GG,Georgia,2136.7000000000003,2,1068.3500000000001
16177,1912,TX,Turkmenistan,777.6999999999999,6,129.61666666666665
16178,1931,LE,Lebanon,1072.6999999999998,3,357.5666666666666
16179,2005,UV,Burkina Faso,4424.5,9,491.6111111111111
16180,1982,AL,Albania,3207.4000000000005,3,1069.1333333333334
16181,1961,ZI,Zimbabwe,5805.099999999997,7,829.2999999999995
16182,1965,LH,Lithuania,10325.900000000001,19,543.4684210526317
16183,2011,ET,Ethiopia,1497.6,6,249.6
16184,2012,HO,Honduras,4583.899999999998,4,1145.9749999999995
16185,1987,MJ,Montenegro,768.8999999999999,2,384.44999999999993
16186,2019,GL,Greenland [Denmark],5516.499999999998,13,424.3461538461537
16187,1976,GQ,Guam [United States],10279.400000000007,3,3426.466666666669
16188,1976,KR,Kiribati,1190.0,2,595.0
16189,1978,MG,Mongolia,1076.0,9,119.55555555555556
16190,1971,CJ,Cayman Islands [United Kingdom],1989.4999999999995,1,1989.4999999999995
16191,1966,LT,Lesotho,2697.9,3,899.3000000000001
16192,1968,SY,Syria,2397.8,4,599.45
16193,1963,IC,Iceland,6129.799999999999,6,1021.6333333333332
16194,1953,HU,Hungary,2997.6000000000004,8,374.70000000000005
16195,1901,UZ,Uzbekistan,618.8000000000001,2,309.40000000000003
16196,1910,SZ,Switzerland,11776.599999999997,7,1682.3714285714282
16197,1896,BO,Belarus,3314.200000000001,5,662.8400000000003
16198,1862,US,United States,5333.5999999999985,8,666.6999999999998
16199,2010,GQ,Guam [United States],9403.899999999998,7,1343.4142857142854
16200,2007,CJ,Cayman Islands [United Kingdom],1143.3999999999987,1,1143.3999999999987
16201,2007,JN,Jan Mayen [Norway],616.8,1,616.8
16202,2007,SZ,Switzerland,11746.699999999999,8,1468.3374999999999
16203,2003,FP,French Polynesia,12161.799999999996,8,1520.2249999999995
16204,2016,EC,Ecuador,12112.400000000001,10,1211.2400000000002
16205,1958,MI,Malawi,11753.999999999995,15,783.5999999999997
16206,1938,PK,Pakistan,4521.2,6,753.5333333333333
16207,1936,LE,Lebanon,2059.0,4,514.75
16208,2011,UY,Uruguay,10799.5,11,981.7727272727273
16209,2012,MK,Macedonia,1285.7999999999997,3,428.5999999999999
16210,2004,UV,Burkina Faso,3711.8,9,412.4222222222222
16211,1995,BE,Belgium,763.3000000000005,1,763.3000000000005
16212,1973,GI,Gibraltar [United Kingdom],666.6999999999999,1,666.6999999999999
16213,1979,MF,Mayotte [France],1034.4,1,1034.4
16214,2022,GB,Gabon,2147.2999999999997,5,429.4599999999999
16215,1962,SH,Saint Helena [United Kingdom],222.2999999999999,2,111.14999999999995
16216,1997,GQ,Guam [United States],25429.300000000017,9,2825.47777777778
16217,1994,IV,Cote D'Ivoire,10785.3,14,770.3785714285714
16218,1950,ZA,Zambia,7484.499999999996,8,935.5624999999995
16219,1898,UP,Ukraine,4074.0000000000005,11,370.36363636363643
16220,1887,GL,Greenland [Denmark],183.20000000000002,1,183.20000000000002
16221,1982,AQ,American Samoa [United States],16600.90000000001,4,4150.225000000002
16222,1954,AL,Albania,3204.2,2,1602.1
16223,2011,BH,Belize,1667.6999999999996,1,1667.6999999999996
16224,2012,LA,Laos,7482.1,6,1247.0166666666667
16225,2021,WA,Namibia,1465.6000000000001,8,183.20000000000002
16226,2002,AE,United Arab Emirates,84.3,3,28.099999999999998
16227,1970,CO,Colombia,10918.999999999998,8,1364.8749999999998
16228,1985,BB,Barbados,1143.0999999999988,1,1143.0999999999988
16229,1976,CS,Costa Rica,685.0,2,342.5
16230,1898,EI,Ireland,2638.099999999999,3,879.3666666666663
16231,1944,AG,Algeria,605.1999999999999,3,201.73333333333332
16232,2008,BK,Bosnia and Herzegovina,5482.899999999997,6,913.8166666666662
16233,2023,PO,Portugal,2498.1000000000004,7,356.8714285714286
16234,2017,TV,Tuvalu,2908.599999999999,2,1454.2999999999995
16235,2019,LH,Lithuania,3829.7000000000007,11,348.15454545454554
16236,1979,TD,Trinidad and Tobago,354.30000000000007,1,354.30000000000007
16237,1962,SZ,Switzerland,8846.2,8,1105.775
16238,1865,HR,Croatia,1359.2000000000003,2,679.6000000000001
16239,1859,GM,Germany,1789.7000000000007,3,596.566666666667
16240,1999,RE,Reunion [France],202.8,1,202.8
16241,1990,WZ,Swaziland,2320.1,3,773.3666666666667
16242,1988,MP,Mauritius,6691.300000000001,5,1338.2600000000002
16243,1972,AQ,American Samoa [United States],15117.7,5,3023.54
16244,1959,UG,Uganda,5804.4999999999945,5,1160.899999999999
16245,1903,TX,Turkmenistan,485.9,4,121.475
16246,1935,SI,Slovenia,1525.8999999999992,1,1525.8999999999992
16247,2008,KG,Kyrgyzstan,143.60000000000002,5,28.720000000000006
16248,2017,LG,Latvia,5184.199999999998,9,576.022222222222
16249,2001,CM,Cameroon,2710.3999999999996,4,677.5999999999999
16250,2022,BU,Bulgaria,1929.7000000000003,4,482.42500000000007
16251,2015,GI,Gibraltar [United Kingdom],382.3000000000001,1,382.3000000000001
16252,2000,KR,Kiribati,22.0,1,22.0
16253,1998,RE,Reunion [France],2071.299999999998,1,2071.299999999998
16254,1977,WF,Wallis and Futuna [France],49.8,2,24.9
16255,2004,BC,Botswana,2736.7999999999997,6,456.13333333333327
16256,1915,SZ,Switzerland,9946.699999999997,7,1420.9571428571423
16257,1886,FR,France,2486.7000000000007,3,828.9000000000002
16258,2003,JQ,Johnston Atoll [United States],672.2999999999997,1,672.2999999999997
16259,1986,SL,Sierra Leone,0.0,1,0.0
16260,1981,SB,Saint Pierre and Miquelon [France],2975.9000000000005,1,2975.9000000000005
16261,2004,AF,Afghanistan,88.49999999999999,1,88.49999999999999
16262,1993,TS,Tunisia,1743.2999999999997,5,348.65999999999997
16263,1978,KU,Kuwait,6.0,1,6.0
16264,1984,JM,Jamaica,726.8,2,363.4
16265,1968,WZ,Swaziland,4241.1,6,706.85
16266,1894,MD,Moldova,422.70000000000016,1,422.70000000000016
16267,1891,HR,Croatia,1551.7999999999995,3,517.2666666666665
16268,1986,NF,Norfolk Island [Australia],1275.3999999999985,1,1275.3999999999985
16269,1969,AG,Algeria,1127.4000000000005,4,281.85000000000014
16270,1965,BK,Bosnia and Herzegovina,1753.3000000000002,2,876.6500000000001
16271,1908,TI,Tajikistan,283.80000000000007,2,141.90000000000003
16272,1907,GG,Georgia,1993.5999999999997,2,996.7999999999998
16273,2019,MF,Mayotte [France],1007.7999999999998,1,1007.7999999999998
16274,2001,AQ,American Samoa [United States],4664.5999999999985,2,2332.2999999999993
16275,1995,AE,United Arab Emirates,407.2,1,407.2
16276,1933,RO,Romania,3045.3,5,609.0600000000001
16277,1802,IT,Italy,380.4999999999998,1,380.4999999999998
16278,1998,GA,"Gambia, The",255.3,1,255.3
16279,2006,MI,Malawi,10.9,1,10.9
16280,1994,JQ,Johnston Atoll [United States],795.3999999999993,1,795.3999999999993
16281,1896,KZ,Kazakhstan,1636.1000000000004,6,272.6833333333334
16282,1894,HR,Croatia,2109.2000000000003,3,703.0666666666667
16283,1986,MP,Mauritius,7280.3,5,1456.06
16284,1982,LU,Luxembourg,9754.8,11,886.8
16285,2023,TO,Togo,1934.3999999999996,6,322.3999999999999
16286,1978,LT,Lesotho,2614.1,4,653.525
16287,1977,AQ,American Samoa [United States],11494.300000000005,4,2873.575000000001
16288,1995,TZ,Tanzania,2846.2999999999997,7,406.6142857142857
16289,1979,AG,Algeria,1018.8999999999997,8,127.36249999999997
16290,1962,CQ,Northern Mariana Islands [United States],3398.5000000000027,3,1132.8333333333342
16291,1995,WQ,Wake Island [United States],719.9999999999998,1,719.9999999999998
16292,1980,SI,Slovenia,21049.399999999994,14,1503.528571428571
16293,2006,AQ,American Samoa [United States],9905.600000000006,2,4952.800000000003
16294,1836,US,United States,327.29999999999995,1,327.29999999999995
16295,1816,GM,Germany,578.7,1,578.7
16296,1900,EG,Egypt,128.5,3,42.833333333333336
16297,1885,EG,Egypt,199.9,2,99.95
16298,1989,BK,Bosnia and Herzegovina,1101.5,1,1101.5
16299,2011,BE,Belgium,739.6999999999999,1,739.6999999999999
16300,2003,GI,Gibraltar [United Kingdom],785.1,1,785.1
16301,2005,CS,Costa Rica,7406.000000000002,4,1851.5000000000005
16302,1941,UV,Burkina Faso,1725.8999999999996,2,862.9499999999998
16303,1941,WZ,Swaziland,3021.7,5,604.3399999999999
16304,1972,MY,Malaysia,1374.0,5,274.8
16305,1958,CY,Cyprus,1875.5000000000005,4,468.8750000000001
